93,VE_21,VE_27,VEVE,0.0000,0.5000,-1.0016,0.3083,-0.9455,0.3897,-0.4931,0.6157,-0.3832,1.1178,-0.6667,0.5522,0.0000,0.5000,0.0000,0.0000
94,VE_21,VE_28,VEVE,0.0000,0.4155,-0.8447,0.3070,-0.8674,0.4100,-0.7151,0.1967,-0.8303,0.0908,-0.7561,0.3472,0.0000,0.4155,0.0000,0.0000
95,VE_21,VE_29,VEVE,0.0000,0.6948,-0.5889,0.7177,-0.6388,0.7645,-0.4139,0.4389,-0.6359,0.3521,-0.5912,0.6561,0.0000,0.6993,0.0000,0.0000
96,VE_21,VE_30,VEVE,0.0000,0.8670,0.2313,0.8563,0.2409,0.8884,-0.0600,0.8383,-0.2108,0.8350,-0.0465,0.8882,0.0000,0.8439,0.0000,0.0000
97,VE_21,VE_31,VEVE,0.0000,0.8321,0.2748,1.0000,0.0398,1.0000,-0.4163,1.0000,-0.1925,0.8872,-0.2663,1.0000,0.0000,1.0000,0.0000,0.0000
98,VE_21,VE_32,VEVE,0.0000,0.6519,-0.0686,0.7810,-0.2106,0.7496,-0.4331,0.6575,-0.2992,0.4772,-0.7622,0.4953,0.0000,0.6519,0.0000,0.0000
99,VE_22,VE_23,VEVE,0.0000,0.4000,-1.1820,0.4394,-1.2166,0.5656,-0.6024,0.1234,-0.6986,0.1605,-0.7647,0.2941,0.0000,0.4000,0.0000,0.0000
100,VE_22,VE_24,VEVE,0.0000,0.8126,-0.5398,0.9010,-0.3663,0.8953,-0.4493,0.8893,-0.2451,0.5383,-0.3448,0.9011,0.0000,0.8500,0.0000,0.0000
101,VE_22,VE_25,VEVE,0.0000,0.5560,-0.7749,0.6107,-0.7100,0.6576,-0.4623,0.5904,-0.2525,0.4025,-0.4835,0.5284,0.0000,0.6038,0.0000,0.0000
102,VE_22,VE_26,VEVE,0.0000,0.4093,-0.9402,0.5565,-1.2876,0.5277,-0.7931,0.1653,-0.9554,0.0556,-1.0426,0.4627,0.0000,0.4093,0.0000,0.0000
103,VE_22,VE_27,VEVE,0.0000,0.4938,-1.4860,0.4480,-2.0367,0.3098,-1.0648,0.3118,-1.0405,0.1389,-0.9317,0.2469,0.0000,0.5000,0.0000,0.0000
104,VE_22,VE_28,VEVE,0.5000,1.0000,0.4789,1.0000,0.4759,1.0000,0.7294,1.0000,0.3441,0.7918,0.4178,1.0000,0.5000,1.0000,0.0000,0.0000
105,VE_22,VE_29,VEVE,0.0000,0.6559,-0.6378,0.7970,-0.4864,0.8083,-0.7656,0.6804,-0.5135,0.2740,-0.8514,0.8163,0.0000,0.6559,0.0000,0.0000
106,VE_22,VE_30,VEVE,0.0000,0.8059,0.0375,0.8547,0.2021,0.8863,-0.1081,0.8087,-0.0050,0.6278,-0.0435,0.8963,0.0000,0.8059,0.0000,0.0000
107,VE_22,VE_31,VEVE,0.0000,0.5000,-0.0516,0.4464,-0.0073,0.4517,-0.5167,0.1905,-0.2987,0.2696,-0.4464,0.5068,0.0000,0.5000,0.0000,0.0000
108,VE_22,VE_32,VEVE,0.0000,0.8333,-0.5182,0.8695,-0.5061,0.7867,-0.4297,0.8335,-0.2284,0.4356,-0.7293,0.7736,0.0000,0.8510,0.0000,0.0000
109,VE_23,VE_24,VEVE,0.0000,0.5191,-1.3523,0.7092,-1.5510,0.4876,-0.6575,0.2490,-0.9503,0.2313,-0.8383,0.4757,0.0000,0.5981,0.0000,0.0000
110,VE_23,VE_25,VEVE,0.0297,0.6412,-0.0623,0.6891,0.0260,0.7341,-0.0301,0.7128,0.0581,1.0382,-0.0992,0.7512,0.0000,0.6275,0.0000,0.0000
111,VE_23,VE_26,VEVE,0.0000,0.5020,-0.6500,0.5315,-0.8727,0.5067,-0.4317,0.5489,-0.4830,1.2378,-1.1767,0.5714,0.0000,0.5000,0.0000,0.0000
112,VE_23,VE_27,VEVE,0.0000,0.5000,-0.9336,0.4594,-1.3175,0.4279,-0.2749,0.3628,-0.6655,0.4682,-0.6277,0.3640,0.0000,0.5000,0.0000,0.0000
113,VE_23,VE_28,VEVE,0.0000,0.2275,-1.5651,0.1430,-1.4298,0.2520,-0.4995,0.0308,-0.8512,0.1329,-0.7500,0.1133,0.0000,0.2275,0.0000,0.0000
114,VE_23,VE_29,VEVE,0.0000,0.0000,-1.2434,0.1101,-1.2033,0.0639,-0.6037,-0.0700,-0.6302,0.0572,-0.9139,-0.0028,0.0000,0.0000,0.0000,0.0000
115,VE_23,VE_30,VEVE,0.0000,0.0000,-1.4537,0.1842,-1.4009,-0.1129,-0.6924,-0.1669,-0.9997,-0.0700,-0.7959,-0.0335,0.0000,0.1583,0.0000,0.0000
116,VE_23,VE_31,VEVE,0.0000,0.0809,-0.9023,0.3359,-1.3431,0.2117,-0.6423,0.0230,-0.9101,-0.0181,-0.9459,0.2030,0.0000,0.5000,0.0000,0.0000
117,VE_23,VE_32,VEVE,0.0000,0.7204,-0.4795,0.8597,-0.3180,0.8950,-0.4171,0.8121,-0.1614,0.9817,-0.3846,0.8065,0.0000,0.8432,0.0000,0.0000
118,VE_24,VE_25,VEVE,0.0000,0.3627,-1.2696,0.3896,-1.1250,0.3505,-0.7223,0.2791,-0.5962,0.5897,-0.7622,0.4447,0.0000,0.3627,0.0000,0.0000
119,VE_24,VE_26,VEVE,0.0000,0.3486,-0.8862,0.4705,-0.9713,0.4367,-0.7032,0.1779,-0.7494,-0.0142,-0.8621,0.4079,0.0000,0.2550,0.0000,0.0000
120,VE_24,VE_27,VEVE,0.0000,0.3188,-1.4818,0.2093,-1.7263,0.3040,-0.8456,0.0237,-1.1389,0.0067,-0.9211,-0.1101,0.0000,0.0730,0.0000,0.0000
121,VE_24,VE_28,VEVE,0.0000,0.8256,-0.5549,0.8755,-0.3702,0.9009,-0.2365,0.8566,-0.1366,0.8696,-0.1638,0.8983,0.0000,0.8754,0.0000,0.0000
